Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
1,1,1,1,1,1,1,1,1,1,5,1,1,1,2,1,2,2
1,1,1,1,1,1,1,1,1,2,5,1,1,2,1,1,2,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,2,1
1,1,1,1,1,1,2,2,1,1,5,1,1,1,2,1,1,1
1,1,1,1,1,1,2,2,1,2,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,2,1,2,5,1,1,1,1,1,2,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,2,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,2,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,2
1,1,1,1,1,1,1,1,1,2,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,2,5,1,1,2,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,2,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,2,2,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,2,1
1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,1,2,1
1,1,1,1,1,1,1,1,1,2,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,2,5,1,1,1,1,1,2,1
1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,2,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,2,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,2,1
1,1,1,1,1,1,1,1,1,2,5,1,1,1,1,1,1,1
1,1,1,1,1,1,2,2,1,1,5,1,1,2,1,1,2,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,2,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,2,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,2
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,2,1
1,1,1,1,1,1,2,2,1,2,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,2,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,2,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,2,5,1,1,2,1,1,2,1
1,1,1,1,1,1,1,1,1,2,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,2,1,1,2,1,1
1,1,1,1,1,1,2,2,1,2,5,1,1,1,2,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,2,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,2,2,1,1,5,1,1,1,2,1,1,1
1,1,1,1,1,1,2,2,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,2,5,1,1,1,2,1,1,1
1,2,1,1,1,1,1,1,1,1,5,1,1,1,1,2,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,2,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,2,1
1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,1,1,1
1,1,1,1,1,1,1,1,1,2,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,2,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,2,2,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,2
1,1,1,1,1,1,1,1,1,1,5,1,1,1,2,1,2,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,2,2,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,2,5,1,1,2,1,1,2,1
1,1,1,1,1,1,2,2,1,2,5,1,1,2,1,1,1,1
1,1,1,1,1,1,2,2,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,2,2,1,2,5,1,1,1,1,1,2,1
1,1,1,1,1,1,1,2,1,2,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,2,1,1
1,1,1,1,1,1,1,1,1,2,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,1,2,2
1,1,1,1,1,1,2,2,1,1,5,1,1,2,2,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,2,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,2,1
1,1,1,1,1,1,1,2,1,1,5,1,1,1,2,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,1,1,1
1,1,1,1,1,1,1,1,1,2,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,2,1,1
1,1,1,1,1,1,2,2,1,2,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,2
1,1,1,1,1,1,1,1,1,1,5,1,2,2,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,2,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,2,1,2,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,2,1
1,1,1,1,1,1,1,1,1,1,5,1,2,1,1,2,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,2,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,2,1,2
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,2,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,2,5,1,1,2,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,2,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,2,5,1,2,1,1,1,2,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,2,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,2
1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,2,1,2,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,2,2,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,1,1,1
1,1,1,1,1,1,1,1,1,2,5,1,1,1,1,1,2,1
1,1,1,1,1,1,1,1,1,2,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,1,1,1
1,1,1,1,1,1,1,1,1,2,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,2,5,1,1,1,1,1,2,1
1,1,1,1,1,1,1,1,1,2,5,1,1,2,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,1,1,1
1,1,1,1,1,1,1,2,1,2,5,1,1,2,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,2,2,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,2,1
1,1,1,1,1,1,1,1,1,2,5,1,1,2,2,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,2,2
1,1,1,1,1,1,1,1,1,2,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,2,1,2,5,1,1,1,2,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,1,2,1
1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,1,1,1
1,1,1,1,1,1,1,2,1,2,5,1,2,1,2,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,2,2,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,2,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,2,1,1
1,1,1,1,1,1,1,1,1,2,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,2,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,1,2,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,2,2,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,1,2,1
1,1,1,1,1,1,1,1,1,2,5,1,1,1,1,2,2,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,2,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,2,1,1,5,1,1,2,1,1,1,1
1,1,1,1,1,1,1,2,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,2,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,2,1,1,5,1,2,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,1,2,1
1,1,1,1,1,1,1,1,1,2,5,1,1,2,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,2,1
1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,2
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,2,2,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,2,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,2,1,2
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,2,2
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,2,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,2,1,2,1
1,1,1,1,1,1,2,2,1,1,5,1,1,1,2,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,2,1
1,1,1,1,1,1,2,2,1,2,5,1,1,1,2,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,2,2,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,2,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,2,1
1,1,1,1,1,1,1,1,1,2,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,1,2,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,2,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,2,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,2,1,2
1,1,1,1,1,1,1,2,1,1,5,1,1,1,1,2,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,2
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,2,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,2,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,2,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,2,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,2,1
1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,1,2,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,2,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,2,1,1
1,1,1,1,1,1,2,2,1,2,5,1,1,2,2,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,1,2,2
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,2,1
1,1,1,1,1,1,1,1,1,2,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,2,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,2,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,2,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,2
1,1,1,1,1,1,1,1,1,2,5,1,2,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,2,5,1,1,2,2,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,2,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,2,2,2,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,2,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,2,1,2,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,2,1,2,1
1,1,1,1,1,1,1,1,1,2,5,1,1,1,1,1,2,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,2,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,2,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,2,1
1,1,1,1,1,1,1,1,1,2,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,2,5,1,2,1,2,1,2,1
1,1,1,1,1,1,2,2,1,2,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,2,1
1,1,1,1,1,1,2,2,1,1,5,1,1,2,2,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,1,1,1
1,1,1,1,1,1,1,1,1,2,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,2,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,2,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,2,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,2,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,2,5,1,1,2,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,1,1,2
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,2,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,2,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,2,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,2,2
1,1,1,1,1,1,2,2,1,2,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,2,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,2,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,2,5,1,1,1,1,1,2,1
1,1,1,1,1,1,1,1,1,2,5,1,1,2,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,2
1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,2,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,2,1
1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,2,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,2,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,2,1
1,1,1,1,1,1,1,1,1,2,5,1,1,1,2,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,2,2,1,1,2,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,2,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,2,2,1,1,5,1,1,2,1,1,1,1
1,1,1,1,1,1,1,1,1,2,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,2,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,2,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,2,1,2
1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,1,2,2
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,2
1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,2,2,2
1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,1,2,1
1,1,1,1,1,1,1,2,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,2,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,2,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,2,2,1,1
1,1,1,1,1,1,1,1,1,2,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,2,2,1,1,5,1,1,2,1,1,2,1
1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,1,1,1
2,1,1,1,1,1,1,1,1,2,5,1,1,2,1,1,2,1
1,1,1,1,1,1,2,2,1,1,5,1,1,1,1,1,2,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,2,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,2,1,2,1
1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,1,1,2
1,1,1,1,1,1,1,1,1,2,5,1,1,2,1,1,2,1
1,1,1,1,1,1,1,1,1,1,5,1,2,2,1,1,2,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,2
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,2,1
1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,1,1,1
1,1,1,1,1,1,2,2,1,1,5,1,1,1,1,1,2,1
1,1,1,1,1,1,1,1,1,2,5,1,1,1,1,1,2,1
1,1,1,1,1,1,1,2,1,2,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,2,1
1,1,1,1,1,1,1,1,1,2,5,1,1,1,1,1,2,1
1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,1,1,1
1,1,1,1,1,1,1,1,1,2,5,1,1,1,2,1,1,1
1,1,1,1,1,1,2,2,1,1,5,1,1,1,1,1,2,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,2,1
1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,1,1,2
1,1,1,1,1,1,1,1,1,2,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,2,1,2,5,1,1,1,1,1,2,1
1,1,1,1,1,1,1,1,1,2,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,2,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,2
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,2
1,1,1,1,1,1,2,2,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,2,1,1,1
1,1,1,1,1,1,1,2,1,1,5,1,1,2,1,1,2,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,2,1,2
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,2,1
1,1,1,1,1,1,2,2,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,2,1,1
1,1,1,1,1,1,2,2,1,1,5,1,1,2,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,2,1
1,1,1,1,1,1,1,1,1,2,5,1,1,2,1,2,1,2
1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,2,1
1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,2,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,1,2,1
1,1,1,1,1,1,1,1,1,2,5,1,1,1,1,1,1,2
1,1,1,1,1,1,1,1,1,1,5,1,1,1,2,1,1,2
1,1,1,1,1,1,2,2,1,1,5,1,1,1,2,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,1,2,2
1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,1,1,1
1,1,1,1,1,1,1,1,1,2,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,2,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,2,5,1,1,2,2,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,2
1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,1,1,1
1,1,1,1,1,1,1,1,1,2,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,2,2,1,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,2,2,1,1,5,1,1,1,1,1,2,1
1,1,1,1,1,1,1,1,1,2,5,1,1,1,1,1,1,1
